"","genes","logFC","logCPM","F","PValue","FDR"
"27106","Hspa1b",1.57933231403898,3.23559546466783,7.7479547846874,0.0192852209473234,0.367598407476782
"6855","Mcur1",0.330694547952444,5.57306799850114,7.74025829635895,0.0193310919528407,0.367598407476782
"3574","3110053B16Rik",-0.780600972976457,1.37500559507187,7.73838533519052,0.0193422748226055,0.367598407476782
"7606","Pnrc1",0.387600993714442,6.20786247592536,7.7339687608178,0.0193686759358281,0.367598407476782
"18157","Dennd4a",0.540885689344465,5.34018086406117,7.73305222533372,0.0193741602240991,0.367598407476782
"32235","Kctd17",1.18749830056688,3.03199092351799,7.70363019682753,0.0195512194910838,0.370383628687126
"16355","Ero1lb",-0.822040520498093,5.69009894745991,7.69687249334889,0.0195921638960534,0.370585628686093
"20623","Tspan31",0.453156190217615,7.77277949723725,7.68755982841727,0.0196487593931961,0.370860533695698
"34509","Ocstamp",1.02011551755549,0.967325631585916,7.6845151695476,0.0196673056356029,0.370860533695698
"11262","Tsc22d4",0.772198580537558,3.56394841478111,7.67843428811722,0.019704410407631,0.370988576259366
"10413","Bmp5",0.637644798647343,1.95683739452207,7.6595552635322,0.0198201508145649,0.372594478753679
"29196","Apoa5",0.573977153580549,10.7163888589626,7.63669664286733,0.0199613958792424,0.374665204383246
"30519","Atp2b2",1.47312867875401,0.380248371270992,7.62422052543232,0.020039002455708,0.374665204383246
"25142","Actn1",-0.671523010356936,4.14063794771663,7.62344245624754,0.0200438544957777,0.374665204383246
"12084","Cpt2",0.684769230319021,7.48114022652345,7.62201455310524,0.0200527626140731,0.374665204383246
"2345","Ttll1",-0.935240340894521,0.834956355139488,7.57966840926585,0.0203191430327407,0.379063525052866
"30976","Smoc2",0.84340121922582,2.17340275917265,7.57473784499638,0.0203504376185946,0.379069490983807
"1295","Ormdl2",-0.651840418206718,3.45561277397798,7.5546357741547,0.0204786342648074,0.380877699289837
"25614","Zfp2",-0.58833177516651,2.68166975439787,7.54234592655449,0.0205574935080699,0.381764196588406
"10687","Zfp760",-0.566919188407597,2.47554357678901,7.53376300053655,0.0206127857250822,0.38221101773266
"30008","Mme",0.908943682082023,3.51224426270061,7.51799227206021,0.0207148544275425,0.383522524181944
"18785","Slc16a7",0.56441395241244,5.68454784332896,7.50665547770059,0.0207886061037785,0.383738252323801
"32644","Mttp",0.75630196357208,8.19248966106649,7.50656148115783,0.0207892189320706,0.383738252323801
"2673","Ptpn9",0.551664599843301,4.65787734640746,7.49479960771608,0.0208660762330663,0.384576868885943
"21392","Capn10",-0.498142078461407,4.38915149402143,7.48414677717537,0.0209359847157363,0.385285084137114
"29543","Htra3",1.42438140715307,2.23020259600099,7.47715507665998,0.0209820220070328,0.38541137054874
"18525","Gck",-1.69367213617827,5.85746651472198,7.46719684507087,0.0210478051935859,0.38541137054874
"24378","Igfbp2",0.599968018993242,9.86626796838355,7.45790633501595,0.0211094035939669,0.38541137054874
"29138","Rnf4",0.368608758891081,6.37681492434155,7.45548486840822,0.0211254944994063,0.38541137054874
"2613","Zfp280b",-0.462253045697962,3.00742190853681,7.45465805529754,0.0211309921747858,0.38541137054874
"6220","Celf2",0.497007652803114,4.56018090126234,7.45453583348595,0.0211318050039389,0.38541137054874
"11150","Slc35a4",0.403069035481663,4.10768700309695,7.4205699852556,0.0213591730781012,0.388242947654887
"1405","Rasgef1b",0.982788434699772,4.50291611123818,7.41557811472474,0.0213928388435026,0.388242947654887
"30415","3930402G23Rik",2.11769688618983,3.07366907035409,7.41315336359129,0.021409214923176,0.388242947654887
"20113","Ctcfl",0.964921693291365,3.62515058312765,7.40551460422516,0.0214609046348436,0.388242947654887
"35242","Ggnbp1",-0.422608378398258,3.8188242499232,7.40428749050259,0.0214692223632503,0.388242947654887
"6498","Rab23",-0.730053219833327,2.70027580089391,7.39872689236844,0.0215069628350092,0.388242947654887
"31576","Psme2",-0.588823640963416,6.14012490296927,7.38823030610472,0.0215784245044188,0.388242947654887
"6288","Top3a",-0.579790518483687,2.74523760768072,7.38270778102919,0.0216161382026803,0.388242947654887
"20564","Il1b",-1.30516247107025,0.885294853598674,7.38239868309879,0.0216182514201552,0.388242947654887
"28135","4732419C18Rik",-0.553918931850351,2.16249724810452,7.37605479744176,0.0216616783392438,0.388242947654887
"5772","4930480G23Rik",-0.707340077087103,2.78728785771687,7.37498231824204,0.0216690304453347,0.388242947654887
"26624","Prg4",-0.77557642786392,4.11441312879786,7.37193941161545,0.0216899068296964,0.388242947654887
"31611","Eci1",0.429520158520294,7.69832013371889,7.3679071574357,0.0217176084814204,0.388242947654887
"21593","Agxt2",-0.519991135964138,7.12183362242435,7.36593113745757,0.02173119947243,0.388242947654887
"6969","Ttc17",0.465651369382586,4.30794774001443,7.35552353060284,0.0218029534790656,0.388565337428948
"14511","Kdelc2",-0.554568014459608,2.80238062577448,7.3537998462464,0.0218148649991014,0.388565337428948
"31435","Lmo4",0.899332067774932,4.40007869463554,7.34951686231236,0.0218444968255529,0.388565337428948
"8780","Adrb3",-0.877522579895224,3.25353576392683,7.3381272693453,0.0219235341292157,0.389042158169516
"1198","Plekhg5",-0.81343038923936,3.01939492810851,7.33295715834864,0.0219595264681958,0.389042158169516
"4725","Fam213b",-0.706622534563643,3.16342323135724,7.32494892265709,0.0220154186726612,0.389042158169516
"8190","Fgfr3",-0.770458600699699,4.7539901194063,7.31487805819323,0.0220859523880249,0.389042158169516
"3377","Hs3st6",-1.00045343444782,0.524233945213683,7.31465331530046,0.0220875295602832,0.389042158169516
"5755","Gmppa",-0.334118496302819,4.69860098035519,7.31279502622363,0.0221005756748309,0.389042158169516
"5724","Cerkl",0.842901426243455,1.79254024348397,7.31054801012507,0.0221163633623785,0.389042158169516
"30495","Ngef",-0.465395416455674,4.59312261009172,7.30662181255383,0.0221439820175674,0.389042158169516
"31683","Cables1",0.740549251157109,1.45902210023516,7.30122957965359,0.0221819818085501,0.389042158169516
"5327","Rasal2",0.55547390503903,4.2500766906689,7.3002066127416,0.0221891997387091,0.389042158169516
"2217","Car2",0.643970870874331,2.51671426081231,7.29305755241475,0.0222397224332693,0.389301365490407
"19349","Ces4a",-1.60569860496891,1.49429061212465,7.28912049790183,0.0222676054782877,0.389301365490407
"13047","Serpina11",-0.704091000503131,5.07855957797835,7.28280657651788,0.0223124107931088,0.389528221520777
"22494","Pltp",0.764742166043287,4.18479188598131,7.27250109657822,0.0223857770229168,0.390252335051932
"32836","Trim25",0.587705355901969,6.75075569259887,7.25191826771974,0.0225331892328761,0.391376223672272
"22700","Nmi",-0.473711516763784,4.51303063432714,7.2458296087266,0.0225770216732361,0.391376223672272
"10688","Fam195a",0.642963115505498,5.99309903081701,7.24361124457614,0.0225930175103444,0.391376223672272
"20834","Gm4788",-0.503181368777282,7.97624862971163,7.24102008076211,0.0226117189278044,0.391376223672272
"35160","Mylpf",3.00691813998137,2.20036622913265,7.23882007510853,0.0226276119863044,0.391376223672272
"20004","Polr3h",-0.42371835478031,3.20002754407669,7.23259255701275,0.0226726739019949,0.391376223672272
"5279","Tmem218",-0.892030511027989,1.47468761841536,7.23168776151523,0.0226792300196153,0.391376223672272
"21525","Narf",-0.387939831555289,5.36604146297161,7.22798431201386,0.0227060891328087,0.391376223672272
"4441","A830010M20Rik",-0.662099724467521,1.51397960062766,7.21936812087448,0.0227687275462845,0.391440449751875
"6563","Ifi35",-0.466549247960194,3.93254955993435,7.21867348614626,0.0227737865846817,0.391440449751875
"33500","Rnf38",-0.467709991387832,4.12816628260958,7.20747804815659,0.0228555120644178,0.391846309052653
"8508","Myl9",1.00528376504704,0.548631613278918,7.20478925200998,0.0228751930753216,0.391846309052653
"11597","Shroom4",0.75801204199542,0.585801977149287,7.20180027440931,0.022897095503045,0.391846309052653
"29091","Cars",-0.464295245733377,3.99351217722402,7.19793261703828,0.0229254745286566,0.391846309052653
"21383","Egln1",0.321151907829454,5.05832487114968,7.19220007187611,0.0229676159489435,0.392019085053236
"15726","2510002D24Rik",-0.699395112219815,3.39178143196877,7.17045899748869,0.0231282989164335,0.393690856533334
"5355","Dynll1",-1.10056294204156,3.85300051915632,7.17024318324796,0.0231299007883206,0.393690856533334
"10897","Dcp2",-0.352649362624416,4.28221928294924,7.15727499015241,0.023226404824842,0.394784364231133
"18149","Cisd3",0.471580972486924,5.8834623214318,7.15063102183726,0.0232760362706383,0.395079239778186
"11773","Cntfr",0.801364661128105,1.27716610505053,7.1442601809175,0.0233237486276468,0.395340769674711
"19285","Pam",0.516674925322547,4.29292639302502,7.1311825663749,0.0234220625242599,0.396243164847659
"4489","Atp1b1",1.01296136256592,5.88146344182194,7.12857270506183,0.0234417430421396,0.396243164847659
"28381","Scarf2",0.613694155760057,2.61848703648388,7.11897488339414,0.0235142918183541,0.396921245893817
"19531","Sort1",-0.664491191213137,4.07202412151636,7.10689305652068,0.0236060056422038,0.397890832475226
"2074","Jund",0.426646435819837,5.53244440461322,7.10006559079196,0.0236580257770345,0.397890832475226
"20883","Etfdh",0.664547308733275,8.57977323704628,7.09797846715692,0.0236739559108058,0.397890832475226
"2982","Acadm",0.494595647985729,9.21191042293572,7.09079290605669,0.0237289001672546,0.397890832475226
"1283","Notch3",1.9498962905315,1.69907730239268,7.09008840750992,0.0237342954491678,0.397890832475226
"32236","Wdr3",0.484278786442242,3.62162864540926,7.07182422759589,0.023874690927521,0.399392215546942
"18290","Gm4956",-1.80536492196375,3.24634798347126,7.06995400169943,0.023889124185354,0.399392215546942
"33051","Mmachc",0.398363066152018,4.21507874712149,7.05408795656451,0.0240119966702441,0.400609424654377
"18352","Rcbtb1",0.318412502575336,6.24397695981616,7.04648438381828,0.0240711540647325,0.400609424654377
"32824","Gbp7",-0.461478785990981,4.05917186013952,7.04612468933651,0.0240739569540865,0.400609424654377
"30013","Ssr3",-0.533248196605509,7.66891852584245,7.043698979811,0.0240928694676926,0.400609424654377
"12933","Samd4",0.754055597152159,2.07543231335773,7.03937842789514,0.0241266002879899,0.400625962448331
"2439","Fmo2",1.09311137895902,4.86265842021827,7.03076861247372,0.0241939891855827,0.401200595735991
"27655","H2-T22",-0.702859124368839,6.94278331397349,7.02332445980877,0.0242524391752332,0.401616145436647
"2100","Itgam",1.04086461602955,0.616661000072148,7.01922727562168,0.0242846827605098,0.401616145436647
"33233","Zfp612",0.654658951959989,3.2108828887898,7.01077948852476,0.0243513290914437,0.401867989941619
"24006","Cebpe",-1.1496304476631,2.45234757367084,7.00897592742036,0.024365586577601,0.401867989941619
"27797","Map2k3",-0.483512079592627,5.74800173134738,7.001182737751,0.0244273101065453,0.402343769964874
"32291","Fcgrt",0.462606229795676,7.4532818508519,6.96955896347619,0.024679737581989,0.40350610408922
"32550","Plekha8",0.586969360814948,4.87946535625476,6.96647990733746,0.0247044844819752,0.40350610408922
"23216","Gm28040",0.685936370853157,5.33021570745162,6.96593069990369,0.0247089017295054,0.40350610408922
"32368","Ctsd",0.516750529050491,8.36491269978383,6.96393402343394,0.0247249690000725,0.40350610408922
"3153","Zfp367",-0.555516307159181,4.09789370252822,6.96367060540674,0.024727089676349,0.40350610408922
"19969","Elovl2",0.552559503362577,9.63475479583808,6.96245534736727,0.0247368761143296,0.40350610408922
"21400","Pqlc1",-0.370163044203996,6.07513189901835,6.95849998570985,0.0247687611886122,0.40350610408922
"5851","Etnppl",0.952400449044549,6.77493530624827,6.95803733856139,0.0247724939600793,0.40350610408922
"6918","Gm11337",-1.11641900197417,-0.0305911059629979,6.95380424207665,0.0248066796262349,0.40350610408922
"19970","Nedd9",0.541585376173223,1.86750454256898,6.94931433981807,0.0248430019829808,0.40350610408922
"13919","Ctif",0.583458772881679,5.36934656773191,6.94603604192402,0.0248695636138205,0.40350610408922
"8066","Arhgef26",-0.562421453567665,5.32532429811184,6.94308082045017,0.0248935372272725,0.40350610408922
"17253","Rarb",0.851726282520438,1.59324406352194,6.93579291835579,0.0249527791406949,0.403931363920402
"15700","Adamts15",1.3305231325748,0.679021374890306,6.92853728677883,0.0250119293061355,0.404078636307557
"28700","Pros1",0.585092238093789,6.41465040354924,6.92322792255839,0.0250553210691432,0.404078636307557
"4074","Mettl9",-0.386021522326186,4.74076748456426,6.91696515365155,0.0251066225738818,0.404078636307557
"14536","Braf",0.410254308007249,4.78959964067126,6.91681330513936,0.0251078680288171,0.404078636307557
"17565","Wdr91",-0.581578702227025,4.07342117925408,6.91448566596046,0.025126968641122,0.404078636307557
"16289","Cchcr1",-0.681894176670475,1.31860260330138,6.90895838068342,0.0251723964825667,0.404277937209516
"4760","AI118078",0.776097212574988,0.603789420988657,6.89779519905872,0.0252644501101198,0.405224561530336
"9870","Scara5",-1.50834881638527,4.31119729681277,6.87617857955393,0.0254438727675384,0.405948426637304
"2533","Pex3",0.365201422202481,4.56445842039153,6.87454094634646,0.0254575285985419,0.405948426637304
"25174","Efemp1",0.549374152634119,2.89969483908054,6.87403146409933,0.0254617788688487,0.405948426637304
"28578","Mul1",0.33424572608282,5.5106778445261,6.87099059850221,0.0254871647564968,0.405948426637304
"12137","G3bp1",0.395300912240992,5.82272392877351,6.85870680646184,0.0255900270651938,0.405948426637304
"19073","Tmcc3",0.663670530075663,4.35897246842558,6.8580851799233,0.025595245880856,0.405948426637304
"23505","Glt28d2",-1.00685847825188,2.64001318879541,6.85713868929263,0.0256031945560269,0.405948426637304
"24159","Cml5",0.916294967882872,1.74886583457501,6.85225881340936,0.0256442237263324,0.405948426637304
"18743","Hebp1",-0.405991353769412,7.63673040606853,6.85059470644482,0.0256582335594068,0.405948426637304
"18120","Slc31a2",-0.441893635022806,3.04601812659938,6.84929655253256,0.0256691689674592,0.405948426637304
"16456","Dkk3",1.19623398246417,1.88980070756374,6.84866829519694,0.0256744633287525,0.405948426637304
"15478","A330023F24Rik",0.519959476062182,3.73687050985313,6.82601388570149,0.0258662649659781,0.407910108915037
"29936","Arf4",0.518930119536949,7.11288013379105,6.82401080528473,0.0258833077015143,0.407910108915037
"19097","Slc44a3",0.849526331135969,1.64332702385805,6.81567202503796,0.0259544033681442,0.407910108915037
"16919","Cdk19",-0.506819282620802,3.33725818347575,6.81539979680788,0.0259567283668139,0.407910108915037
"8858","Gm4070",-1.29483037554097,0.54601256534083,6.81440949102087,0.0259651883350886,0.407910108915037
"18662","Rbmxl1",0.409359736175348,3.3035990193494,6.76719012534443,0.0263724995722219,0.413009495844249
"10394","Gclm",-0.421575791525298,7.74875435671507,6.76676825262705,0.0263761735545876,0.413009495844249
"32180","Tk1",-0.91394714228615,4.62929402623378,6.76506305408643,0.0263910300498613,0.413009495844249
"4952","Mrps22",-0.50704019306836,4.19157358935714,6.73737570400667,0.0266336878054381,0.416274676070181
"33627","Gm12216",-1.00062530194173,0.775619352138006,6.72737793951995,0.026721977695046,0.416939422605035
"15771","Dpm2",-0.343107436437756,3.80949716497747,6.72058021662805,0.0267822118110115,0.416939422605035
"8285","Tmcc2",0.568858852835393,2.47373755871437,6.71629880266346,0.0268202340072572,0.416939422605035
"28254","Tmem120a",0.800224857929525,7.31119425745971,6.71551471011006,0.0268272044654971,0.416939422605035
"15211","Adamts2",0.811969866473196,2.33772784620608,6.71047104511419,0.0268720946443802,0.416939422605035
"12737","1300002E11Rik",0.501209231858588,4.08752304230982,6.70448098844733,0.0269255269470716,0.416939422605035
"34302","Cdk5rap3",-0.461990234622769,5.46005823499454,6.7032365647475,0.0269366436475431,0.416939422605035
"31818","Rnf19a",0.319510127156916,5.33521908853518,6.70187950288774,0.026948772943339,0.416939422605035
"30586","Gm9826",0.732830938447944,2.74810466633832,6.67369901305015,0.0272021580747766,0.418689105435957
"9352","Apoc2",0.993388441922676,8.56861632438077,6.66753047154136,0.0272580092710952,0.418689105435957
"1121","Lnx2",0.479507353285669,4.45878166752495,6.66599561177626,0.0272719278986366,0.418689105435957
"4526","Apol9a",-0.946406069316219,5.90722683983827,6.65928067296651,0.0273329231566629,0.418689105435957
"21440","Ar",0.49619748625101,3.26493338171338,6.65848055619389,0.0273402021095507,0.418689105435957
"31119","Nudt18",0.833947606463434,4.74793347973092,6.65822975106197,0.0273424842611807,0.418689105435957
"17899","Nr1d2",-0.457254495729619,6.23432187901477,6.65663452199594,0.0273570051671765,0.418689105435957
"13913","Prkg1",0.983365721272789,0.274647738162198,6.65577586892083,0.0273648251266999,0.418689105435957
"6565","Spcs2",-0.593866361970349,6.18712646143588,6.65480123245677,0.027373704675727,0.418689105435957
"24342","Spry1",0.513344736048185,2.69087862631387,6.65148045530393,0.0274039854105411,0.418689105435957
"6373","Ifitm1",0.744513588865273,2.37493745606668,6.64728358623154,0.0274423132650962,0.418751907404298
"33561","Atp11a",-0.923079441024896,3.76167098155463,6.63064719147275,0.0275948891390298,0.41992623291555
"26106","Fam96b",-0.445582754018996,3.47148855969894,6.62664860147334,0.0276317150253705,0.41992623291555
"31994","Socs5",0.491982004582667,2.50489283362589,6.62286305930429,0.0276666340077453,0.41992623291555
"33032","Ppargc1a",1.28428297764251,4.1204603091126,6.61140071185539,0.0277726946169693,0.41992623291555
"23110","P2ry14",1.12924414052722,0.851265547142505,6.60731968366753,0.0278105757783992,0.41992623291555
"21918","Ang",-0.821985124666942,7.39048168800083,6.60668521028486,0.0278164707797269,0.41992623291555
"16238","Nuak2",-0.602641373606745,3.83987110144421,6.60462388918123,0.0278356333832739,0.41992623291555
"23047","Nsun4",-0.474384851183605,3.76035057079818,6.59768980732872,0.0279002127084579,0.41992623291555
"3","Dnase2b",0.480577627308254,4.65795452481575,6.59408938986407,0.0279338165750872,0.41992623291555
"17444","Dusp3",0.503723991739124,5.40194875311401,6.59326757851668,0.0279414937215595,0.41992623291555
"7528","Mup9",-1.86538022776482,5.40111394143815,6.59193145177245,0.0279539809582739,0.41992623291555
"5640","Fam114a1",-0.356097369509547,4.8889460769511,6.58859666115756,0.0279851770903453,0.41992623291555
"31328","Slc7a2",0.631498048631419,9.74310330643484,6.58616736405123,0.0280079292758734,0.41992623291555
"19020","Usp49",-0.765339203709385,1.76379152473767,6.58189778216692,0.0280479717690598,0.41992623291555
"28514","Rab11fip4",-0.578676551541482,3.51965904098103,6.58090873285972,0.0280572575715054,0.41992623291555
"13504","Cyb5b",-0.456811703003307,7.46347369186406,6.57830372889428,0.0280817328877659,0.41992623291555
"3488","Snapc5",-0.482830556138959,3.93856184356036,6.57116611421462,0.0281489278208759,0.41992623291555
"28805","Serpinb6b",1.1136370343256,1.91879680128504,6.57030273529011,0.0281570691243468,0.41992623291555
"13885","Syt1",-1.26481833756812,2.77286850246232,6.56807447536039,0.0281780939539834,0.41992623291555
"3967","Pdpk1",0.387424740132209,5.52393199815917,6.56415531265662,0.0282151198112577,0.41992623291555
"20309","Cdk17",0.458386991069415,4.72442290306387,6.56154108238707,0.0282398504403904,0.41992623291555
"31386","Terf1",-0.431962327892142,3.27074891130809,6.55630480047874,0.0282894652092389,0.420130776031637
"33164","Gm10300",0.908917084377204,0.780059253217783,6.55284919786354,0.0283222659115951,0.420130776031637
"12060","Crybg3",0.429200055751936,3.20762103659234,6.537205890104,0.0284713340486254,0.420681796247547
"2227","Fabp5",1.07598956604081,2.7775294717438,6.53480969558908,0.0284942522517968,0.420681796247547
"8295","E230016M11Rik",-0.992724065928822,0.90398903834192,6.53478982104815,0.0284944424342195,0.420681796247547
"9859","Tbrg4",0.367677402486602,5.42466704325829,6.53453175962042,0.0284969120027142,0.420681796247547
"30458","Wdpcp",-0.696633795411258,0.751124439312547,6.52557177765148,0.0285828183212334,0.420936529195848
"32093","Frat1",0.683044397584067,1.98081242304165,6.52321441802416,0.0286054726044149,0.420936529195848
"23824","Oas1a",-0.973697508971141,2.60914474403795,6.5189867339849,0.0286461556122469,0.420936529195848
"14753","Dcakd",0.472293036777683,4.49859704364312,6.51771909754647,0.0286583678241612,0.420936529195848
"948","Wdyhv1",-0.640197875726276,2.29062108739453,6.51483806424821,0.0286861468662639,0.420936529195848
"19691","Mgme1",-0.575160519568216,2.56129405982643,6.50175899930684,0.0288126693538961,0.421332065122709
"4433","Idnk",-0.507043925013231,4.76071381063993,6.49554298443374,0.0288730395020913,0.421332065122709
"4953","Fblim1",1.285389530134,0.912307129891321,6.49274931004914,0.0289002219955234,0.421332065122709
"1226","Pparg",-0.704664856499604,2.68953738417027,6.48549204406493,0.0289709812609198,0.421332065122709
"6157","Camk2n2",0.981684749358365,1.80870716584251,6.48545818968649,0.0289713118401478,0.421332065122709
"31008","Srxn1",0.51117417054216,5.99604000188031,6.48359456515155,0.0289895167487555,0.421332065122709
"11413","Tcaim",-0.350093578510467,4.63466714172707,6.48165265239854,0.0290085012630146,0.421332065122709
"34443","Ccl25",-0.556032158602562,2.21131475467549,6.47894301343495,0.0290350165599142,0.421332065122709
"15110","Mospd2",-0.554113908820308,4.84493108793769,6.47661059613035,0.029057864210004,0.421332065122709
"28595","Dnajc3",-0.446799649408583,7.90925968913931,6.47321940016011,0.0290911224593836,0.421332065122709
"3342","Ybx3",0.5879207623915,4.77389198451254,6.47020424847221,0.0291207317470498,0.421332065122709
"27041","Hdc",0.71976847165059,5.12974878678956,6.46746632816224,0.0291476504207509,0.421332065122709
"2370","Ifi47",-0.808567362873051,4.13848198950688,6.4661433708002,0.0291606683411452,0.421332065122709
"1746","4933440N22Rik",1.11570577906429,0.478619790299136,6.44635766581646,0.0293562085968457,0.422504842883784
"11729","Tor1a",0.542559804261593,6.17084950838311,6.44389215402308,0.0293806869186801,0.422504842883784
"5028","Tcp11l1",-0.463083526073346,2.69036871603536,6.44297980974658,0.0293897512492048,0.422504842883784
"32920","Cd34",1.3864848031127,0.963242116981537,6.43861791510598,0.0294331347447208,0.422504842883784
"19555","RP24-459A4.1",0.600767137932039,1.88965470028885,6.43409754466746,0.0294781768885012,0.422504842883784
"10422","Gstm6",0.401622951699948,4.73365534168147,6.42978003619161,0.0295212761838203,0.422504842883784
"12246","Arl4d",0.877794118207591,4.9421825376198,6.42846653426096,0.0295344033914644,0.422504842883784
"19870","Rnf181",-0.364538759949358,5.86885716655596,6.42803186396374,0.0295387490772006,0.422504842883784
"24754","Nfyb",-0.404997246300237,4.8252222147531,6.42317513714164,0.0295873580606724,0.422504842883784
"1371","Pex16",0.419011466078645,6.86638714742553,6.42156004385972,0.0296035444801535,0.422504842883784
"18291","Tram1",-0.441154665376412,6.65926491302011,6.41941224549245,0.0296250863908439,0.422504842883784
"410","Sft2d1",-0.424903031407656,5.02328714042902,6.41529236628015,0.0296664613476549,0.422504842883784
"15655","Rhbdd2",0.491636444375919,4.96696770295363,6.41235740239047,0.0296959794816787,0.422504842883784
"23220","Slc35f2",0.846441011871138,0.636173366173536,6.40754016902079,0.0297445060700653,0.422504842883784
"3764","Hook2",-0.372139533350316,4.56377836883381,6.40603411395166,0.0297596972189755,0.422504842883784
"11306","Rsad2",0.726404013969952,4.15235233532686,6.39649717252799,0.0298561136625889,0.423382524916296
"3918","2610002M06Rik",-0.453429571909051,4.07804295571042,6.38877799133284,0.0299344320879354,0.423715486812073
"20939","Kynu",0.427850774123876,7.56630915779209,6.38736067193466,0.0299488393603892,0.423715486812073
"33264","Trmt2b",0.331272836406591,5.0026822220585,6.37414916184988,0.0300835441861992,0.425129808026219
"19687","Col6a1",0.726477022724505,2.84317992261427,6.36535760696115,0.0301735927661014,0.425910528571568
"8787","Slc25a15",0.570954126360889,8.79215768929801,6.35714859236517,0.0302579716619073,0.426242974180782
"16493","Wdr45",0.375097560137928,5.25277818892415,6.35534931163089,0.0302765045747631,0.426242974180782
"3405","Abcd4",-0.522742271033468,4.18523915303445,6.35291182323919,0.0303016332356006,0.426242974180782
"15104","Ccdc62",-0.499739707069071,2.45409294118638,6.3430944120698,0.0304031013236948,0.426364370609839
"9792","RP23-315C11.9",-0.579278947218944,2.03063135124181,6.34198574576654,0.0304145860052674,0.426364370609839
"20020","Ddc",0.464152068676741,5.91211836083316,6.33931570989757,0.0304422666573807,0.426364370609839
"22405","2200002D01Rik",-0.53259032395796,2.73995727937226,6.33724028260594,0.0304638041509992,0.426364370609839
"24739","Rhpn2",0.663582778266644,4.31571997402986,6.33497228437791,0.030487361290517,0.426364370609839
"1988","Gm10033",-0.898447884893601,1.30053258960868,6.32514056199267,0.0305897383676877,0.426364370609839
"31492","Tfb2m",0.393509037769788,4.86734702276525,6.32453124997493,0.0305960968876184,0.426364370609839
"8677","Cerk",1.20031054106498,3.37813173838552,6.32356004599978,0.0306062352919683,0.426364370609839
"21070","Rprd1a",-0.38276469851952,3.38662948205149,6.31924268929065,0.0306513538540602,0.426364370609839
"9158","Erp29",-0.504580375549506,5.19465974714774,6.311742343393,0.0307299294087489,0.426364370609839
"18626","2610528J11Rik",-0.625781160976745,3.1210501997117,6.30815816329707,0.030767564994793,0.426364370609839
"21201","Timp2",0.568345089591834,3.8115242345247,6.30651031418913,0.0307848870643354,0.426364370609839
"33337","Gm13910",0.802962662232797,1.69086515047366,6.30595354885605,0.0307907424306222,0.426364370609839
"18386","Trappc4",0.350634912023827,4.31182074796397,6.30226832840609,0.0308295332919818,0.426364370609839
"29802","Defb1",1.97192087652341,2.2118004252841,6.3019531108032,0.03083285406028,0.426364370609839
"28672","Tmem55b",-0.353618164726627,4.47441739045765,6.29785286733332,0.0308760892806792,0.426427656172928
"10939","Ugt2b36",-0.578928119292707,8.83520444940287,6.29219623442374,0.030935857442656,0.426427656172928
"9349","C4a",-0.751480563337003,4.76382950410446,6.2916190180111,0.0309419642655303,0.426427656172928
"25577","Sult1a1",0.430305512073468,8.40435744692325,6.26488389684331,0.0312264352688517,0.429864021170086
"5527","Taok3",0.695870846359575,6.10030093916697,6.25721363413075,0.0313086381673408,0.430511363923502
"33651","Lrrc45",-0.585776361462481,3.54871135813054,6.24880994581777,0.0313990047027797,0.431269382213938
"28631","Bfar",0.329662117795771,6.15492537256979,6.24519327972478,0.0314379934146853,0.431320810996546
"27416","Idh1",-0.493082761399194,7.98896802283895,6.23786018981005,0.0315172278090193,0.431923666211398
"17326","Tmem180",-0.650777580797392,1.7713277928933,6.22980709938024,0.0316045228917197,0.432635515826472
"25501","Zfp940",-0.834578143518389,0.640619331986804,6.21142957248854,0.0318048422929921,0.434891240202947
"11261","Agfg2",-0.584540030138566,4.9974686370469,6.2021005640361,0.0319071238118422,0.435802880813979
"20628","Acyp1",-0.798298334695704,3.19204223685046,6.18607182898323,0.0320837994007162,0.436319310329768
"4919","Eva1a",-0.569170799179859,6.72737261399397,6.18248010752959,0.0321235525773815,0.436319310329768
"228","N4bp2l1",-0.59767581178693,5.53279841169588,6.18001735311374,0.0321508451067778,0.436319310329768
"22687","Cyp2g1",-1.622027942858,0.985521245680573,6.17822104385923,0.0321707698729349,0.436319310329768
"33922","Fam73b",0.508148298181708,6.38478592400344,6.17524029585216,0.0322038657818041,0.436319310329768
"7264","Itih2",0.760207204772367,9.61676343632592,6.17371207445167,0.0322208500861234,0.436319310329768
"30657","2810006K23Rik",-0.522227436522252,2.79092210186758,6.17338289326482,0.0322245099624745,0.436319310329768
"31129","Edem1",-0.35263115526061,7.26956257718634,6.17287510536261,0.0322301566055001,0.436319310329768
"3903","Lpar2",-1.36135030888604,0.156465846293338,6.16883679008781,0.0322751060413999,0.436383533640271
"25204","Fn3k",-0.812727706074625,3.63379346080247,6.16604577692727,0.0323062168228539,0.436383533640271
"8587","Cdh1",0.565491191862989,4.61353733363876,6.15526546565131,0.0324267268992996,0.437528427556371
"20110","Caprin1",0.379565046679183,7.87602457576682,6.14522302611027,0.0325394827584394,0.438566288543812
"17430","Zfp414",-0.752263937460723,1.31300636101658,6.13372173570584,0.0326692073262701,0.439373038565971
"30178","Blvrb",-0.508768485443864,6.38357912995274,6.13131084044123,0.0326964801587284,0.439373038565971
"34844","Fam107b",-0.557338063421745,6.17786579789166,6.13037742273504,0.0327070467505801,0.439373038565971
